molecule_chembl_id,IC50,Units,SmilesValue,standard type,standard relation,document chembl id,assay description,assay type,activity id,pIC50
CHEMBL5968536,480,nM,Cc1c(/C=C/c2ccc(CN[C@@H](CO)C(N)=O)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL5728605,"Homogeneous Time-Resolved Fluorescence (HTRF) Binding Assay: 1. The compound was formulated to 10 concentrations with a 3-fold gradient with 100% DMSO.2. The solution of the compound in DMSO was added to Dilute Buffer, mixed thoroughly, then transferred to a 96-well plate.3. PD-L1 was diluted with Dilute Buffer, then added to the above 96-well plate.4. PD-1 was diluted with Dilute Buffer and added to the above 96-well plate, which was then incubated at room temperature for 30 minutes.5. A portion of anti-tag1-Eu and a portion of anti-tag2-XL665 were added to Detection Buffer, mixed thoroughly and transferred to the above 96-well plate.6. The mixture in the above 96-well plate was incubated at room temperature for 1 to 24 hours.7. HTRF values were read with Envision.",B,28432826,6.318758763
CHEMBL5968803,0.291,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5(O)COC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037207,9.536107011
CHEMBL5968860,1.8,nM,Cn1c(C(=O)Nc2cccc(-c3cccc(Nc4nccc5cc(CN6CC[C@@H](O)C6)ccc45)c3Cl)c2Cl)nc2c1CCN(CC[C@H]1CC[C@H](C(=O)O)CC1)C2,IC50,=,CHEMBL5729227,"Homogeneous Time-Resolved Fluorescence (HTRF) PD-1/PD-L1 Binding Assay: The assays were conducted in a standard black 384-well polystyrene plate with a final volume of 20 ?L. Inhibitors were first serially diluted in DMSO and then added to the plate wells before the addition of other reaction components. The final concentration of DMSO in the assay was 1%. The assays were carried out at 25? C. in the PBS buffer (pH 7.4) with 0.05% Tween-20 and 0.1% BSA. Recombinant human PD-L1 protein (19-238) with a His-tag at the C-terminus was purchased from AcroBiosystems (PD1-H5229). Recombinant human PD-1 protein (25-167) with Fc tag at the C-terminus was also purchased from AcroBiosystems (PD1-H5257). PD-L1 and PD-1 proteins were diluted in the assay buffer and 10 ?L was added to the plate well. Plates were centrifuged and proteins were preincubated with inhibitors for 40 minutes. The incubation was followed by the addition of 10 ?L of HTRF detection buffer supplemented with Europium cryptate-labeled anti-human IgG (PerkinElmer-AD0212) specific for Fc and anti-His antibody conjugated to SureLight?-Allophycocyanin (APC, PerkinElmer-AD0059H). After centrifugation, the plate was incubated at 25? C. for 60 min. before reading on a PHERAstar FS plate reader (665 nm/620 nm ratio). Final concentrations in the assay were?3 nM PD1, 10 nM PD-L1, 1 nM europium anti-human IgG and 20 nM anti-His-Allophycocyanin. IC50 determination was performed by fitting the curve of percent control activity versus the log of the inhibitor concentration using the GraphPad Prism 5.0 software.",B,28752047,8.744727495
CHEMBL5969524,340,nM,Cc1c(/C=C/c2ccc(CN[C@H](CO)C(N)=O)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL5728605,"Homogeneous Time-Resolved Fluorescence (HTRF) Binding Assay: 1. The compound was formulated to 10 concentrations with a 3-fold gradient with 100% DMSO.2. The solution of the compound in DMSO was added to Dilute Buffer, mixed thoroughly, then transferred to a 96-well plate.3. PD-L1 was diluted with Dilute Buffer, then added to the above 96-well plate.4. PD-1 was diluted with Dilute Buffer and added to the above 96-well plate, which was then incubated at room temperature for 30 minutes.5. A portion of anti-tag1-Eu and a portion of anti-tag2-XL665 were added to Detection Buffer, mixed thoroughly and transferred to the above 96-well plate.6. The mixture in the above 96-well plate was incubated at room temperature for 1 to 24 hours.7. HTRF values were read with Envision.",B,28432829,6.468521083
CHEMBL5969572,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CN1CC[C@@H](O)C1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103756,10.19382003
CHEMBL5970033,0.064,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5=NC[C@@H](C)N5)c(OC)n4)c3Cl)c2Cl)cnc1C1=NC[C@@H](C)N1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28035842,10.19382003
CHEMBL5970206,19,nM,Cc1c(/C=C/c2cc(CN[C@@](C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,IC50,=,CHEMBL5729193,"Homogenouse Time-Resolved Fluorescence (HTRF) Binding Assay: Experimental Procedure1. The compound was formulated to 10 concentrations with a three-fold concentration gradient with 100% DMSO.2. The solution of the compound in DMSO was added to Dilute Buffer, and mixed evenly and then transferred to a 96-well plate.3. PD-L1 was diluted with Dilute Buffer and added to the 96-well plate above.4. PD-1 was diluted with Dilute Buffer, then added to the 96-well plate above and incubated at room temperature for 30 minutes.5. One portion of anti-tag1-Eu and one portion of anti-tag2-XL665 were added to Detection Buffer, mixed evenly and transferred to the 96-well plate above.6. The mixed solution in the 96-well plate were incubated at room temperature for 1 to 24 hours.7. HTRF values were read by Envision.",B,28738532,7.721246399
CHEMBL5970418,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN4C[C@H]5[C@@H]([C@H]4C(=O)O)C5(C)C)cc3Cl)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28104149,10.19382003
CHEMBL5970792,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3C(F)(F)F)c2Cl)ccc1CNC[C@H]1C[C@](C)(O)C1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28104230,10.19382003
CHEMBL5971046,90,nM,COc1nc(/C=C/c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)CO,IC50,=,CHEMBL5728605,"Homogeneous Time-Resolved Fluorescence (HTRF) Binding Assay: 1. The compound was formulated to 10 concentrations with a 3-fold gradient with 100% DMSO.2. The solution of the compound in DMSO was added to Dilute Buffer, mixed thoroughly, then transferred to a 96-well plate.3. PD-L1 was diluted with Dilute Buffer, then added to the above 96-well plate.4. PD-1 was diluted with Dilute Buffer and added to the above 96-well plate, which was then incubated at room temperature for 30 minutes.5. A portion of anti-tag1-Eu and a portion of anti-tag2-XL665 were added to Detection Buffer, mixed thoroughly and transferred to the above 96-well plate.6. The mixture in the above 96-well plate was incubated at room temperature for 1 to 24 hours.7. HTRF values were read with Envision.",B,28432847,7.045757491
CHEMBL5971082,0.064,nM,CNc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC2(C1)CN(C(C)=O)C2,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28036919,10.19382003
CHEMBL5971416,0.064,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C5)c(OC)n4)c3Cl)c2Cl)ccc1C1=NCCN1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28035803,10.19382003
CHEMBL5971661,0.064,nM,COc1nc(O[C@H]2CCc3c(-c4cccc(-c5ccc(CNC[C@@H]6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CC2(C(=O)O)CCC1CC2,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103981,10.19382003
CHEMBL5972046,0.331,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5C[C@@H]6CCC[C@]6(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28036145,9.480172006
CHEMBL5973076,0.064,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(NS(N)(=O)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(NS(N)(=O)=O)C1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037153,10.19382003
CHEMBL5973111,2.02,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Br)c2F)cnc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28036643,8.694648631
CHEMBL5973715,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CNC4(C(=O)O)CC4)cc3Cl)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103765,10.19382003
CHEMBL5973932,0.55,nM,Cc1c(-c2nc3cc(CN4CC[C@@](C)(C(=O)O)C4)cc(C#N)c3o2)cccc1-c1cccc(Nc2nccc3cc(CN4CC[C@H](O)C4)cnc23)c1Cl,IC50,=,CHEMBL5729626,"Alphascreen Assay: Binding assays were conducted in a low volume white 384-well polystyrene plate in a final volume of 20 ?L. Compounds to be analyzed were first serially diluted in DMSO and added to the plate wells before the addition of other reaction components. The final concentration of DMSO in the assay was 1%. The assay was carried out at 25? C. in the PBS buffer (pH 7.4) with 0.05% Tween-20 and 0.1% BSA. Recombinant human PD-L1 protein (19-238) with a His-tag at the C-terminus was purchased from AcroBiosystems (PD1-H5229). Recombinant human PD-1 protein (25-167) with Fc tag at the C-terminus was also from AcroBiosystems (PD1-H5257). PD-L1 and PD-1 proteins were diluted in the assay buffer (final concentration?0.67 and 0.20 nM respectively) and 10 ?L was added to the plate well. Plates were centrifuged and proteins were preincubated with compounds for 40 minutes. The incubation was followed by the addition of 10 ?L of assay buffer supplemented with Alphascreen Ni chelate donor beads (PerkinElmer?AS101D) and Protein A Acceptor beads (PerkinElmer?6760137) at final concentration 2.5 ?g/mL under reduced light. After plate sealing, the plate was incubated in the dark at room temperature for 120 minutes before reading on a PHERAstar FS plate reader (BMG Labtech). IC50determination was performed by fitting the curve of percent control activity versus the log of the compound concentration using the GraphPad Prism 5.0 software.",B,28963541,9.259637311
CHEMBL5974341,0.089,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C(N)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(C(N)=O)C1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037021,10.05060999
CHEMBL5974407,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Nc3nc(OC)c(CN[C@@H](C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CN[C@H]1C[C@](C)(O)C1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103426,10.19382003
CHEMBL5974460,0.09,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1ccn(C)n1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28035539,10.04575749
CHEMBL5974581,0.064,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5C[C@](C)(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037141,10.19382003
